companyid	industry	year	tariff	inputtariff	ln_tfp	fdi
2869	"1514"	1997	.3019231	.172041	-.3494753	.0402778
2869	"1514"	1998	.2903846	.1685166	-.4095028	.0402778
2869	"1514"	1999	.2596154	.1577674	-.2475382	.0402778
2869	"1514"	2000	.3384615	.1883267	-.3510527	.0402778
2870	"2710"	1995	.4814009	.1978073	.100916	.9092393
2870	"2710"	1996	.2941063	.1310722	.1063352	.9024559
2870	"2710"	1997	.2879227	.1115952	.0274333	.9024559
2870	"2710"	1998	.2909662	.114358	.1111139	.9024559
2870	"2710"	1999	.3388889	.1330724	.1677641	.9024559
2870	"2710"	2000	.3384058	.1345301	.1644209	.9024559
2870	"2710"	2001	.3384058	.1333308	.1854416	.9024559
2871	"1514"	1998	.2903846	.1685166	.0128471	
2871	"1514"	1999	.2596154	.1577674	-.0910922	
2872	"3220"	1995	.4714286	.1918514	.0070112	.6
2872	"3220"	1996	.4265306	.1579396	.5150428	.4
2873	"0111"	1993	.5566326	.0908692	.1946969	
2873	"0111"	1994	.4311224	.0671594	.173407	
2873	"0111"	1995	.3229592	.049999	.2985455	
2873	"0111"	1996	.2661565	.0420418	.4650457	
2873	"0111"	1997	.2250567	.0325756	.2954594	
2873	"0111"	1998	.2268707	.0331222	.3279848	
2873	"0111"	1999	.2188775	.0353254	.1911784	
2873	"0111"	2000	.2856009	.0384353	.1347574	
2873	"0111"	2001	.3264172	.0406058	.1121032	
2874	"2694"	1995	.4333333	.0362789	.4645678	.2285714
2874	"2694"	1996	.35	.0305998	.2610064	.2357143
2875	"2694"	1989	.6666666	.0782175	-.2041841	0
2875	"2694"	1990	.65	.0632278	-.0875619	0
2875	"2694"	1991	.65	.0636909	.1141279	0
2875	"2694"	1992	.6333333	.0481766	.2120293	0
2875	"2694"	1993	.85	.0638905	-.0267407	.2142857
2875	"2694"	1994	.65	.0473853	-.147327	.2214286
2875	"2694"	1995	.4333333	.0362789	.0116188	.2285714
2875	"2694"	1996	.35	.0305998	.0884939	.2357143
2875	"2694"	1997	.3	.0236815	.1502625	.2357143
2875	"2694"	1998	.3	.0238171	.2752294	.2357143
2875	"2694"	1999	.3	.0262646	.1411287	.2357143
2875	"2694"	2000	.2833333	.025439	-.0070962	.2357143
2875	"2694"	2001	.2833333	.0252101	-.0292731	.2357143
2876	"2411"	1997	.289863	.1287808	1.950226	
2876	"2411"	1998	.2911526	.1292971	2.15811	
2876	"2411"	1999	.3383394	.1308288	.0516341	
2876	"2411"	2000	.3389689	.1394944	-.0421259	
2877	"2422"	1995	.5	.2391471	1.208998	.4
2877	"2422"	1996	.4105263	.2035015	1.143569	.6
2877	"2422"	1997	.3111842	.1606935	1.299036	.6
2877	"2422"	1998	.3111842	.1574857	1.232765	.6
2877	"2422"	1999	.350329	.159373	1.480906	.6
2877	"2422"	2000	.35	.1768963	1.858555	.6
2877	"2422"	2001	.35	.1764598	1.910148	.6
2878	"2101"	1989	.676923	.3996294	-.4195833	0
2878	"2101"	1990	.7	.3368725	-.3828751	0
2878	"2101"	1991	.6923077	.3311811	-.3937458	0
2878	"2101"	1992	.3961538	.2488004	-.5575657	0
2878	"2101"	1993	.85	.3751743	-.3357842	1
2878	"2101"	1994	.6	.2675596	-.0984206	1
2878	"2101"	1995	.4538462	.2109332	-.0207094	1
2878	"2101"	1996	.1307692	.1572981	-.1451211	1
2878	"2101"	1997	.1048077	.1198077	-.1169321	1
2878	"2101"	1998	.1769231	.1231583	-.0306315	1
2878	"2101"	1999	.1961538	.1386497	-.1245709	1
2878	"2101"	2000	.1961538	.142518	-.6496794	1
2878	"2101"	2001	.1961538	.1419164	-2.209438	1
2879	"2693"	1997	.3777778	.0918826	-2.041114	
2879	"2693"	1998	.3666667	.096832	-.1918056	
2879	"2693"	1999	.3611111	.1037314	.0034955	
2879	"2693"	2000	.3277778	.1050515	.3385735	
2880	"2320"	1992	.5396826	.193504	.1328928	0
2880	"2320"	1993	.85	.3298957	.1712515	0
2880	"2320"	1994	.4595238	.1475527	.0735583	0
2880	"2320"	1995	.3892857	.1223242	-.0559968	0
2880	"2320"	1996	.3845238	.0983525	.0230717	0
2880	"2320"	1997	.3083333	.0768247	.0862659	0
2880	"2320"	1998	.3382653	.0797224	.0816892	0
2880	"2320"	1999	.3416667	.0816797	.0564703	0
2880	"2320"	2000	.3	.0886483	.0079254	0
2880	"2320"	2001	.2912698	.0877609	-.0426037	0
2881	"1920"	1996	.5	.1629154	.2671066	0
2881	"1920"	1997	.4	.1278923	.2220982	0
2881	"1920"	1998	.4	.1299769	.1879923	0
2882	"2710"	1989	.984051	.4004333	-.0559937	0
2882	"2710"	1990	.8770462	.3262185	-.1132333	0
2882	"2710"	1991	.8769882	.3228926	-.0293	0
2882	"2710"	1992	.6518231	.246334	.0343953	0
2882	"2710"	1993	.7935231	.3629093	.175389	.9228063
2882	"2710"	1994	.4961353	.2106148	.192124	.9160228
2882	"2710"	1995	.4814009	.1978073	.1993622	.9092393
2882	"2710"	1996	.2941063	.1310722	.1929995	.9024559
2882	"2710"	1997	.2879227	.1115952	.2628774	.9024559
2882	"2710"	1998	.2909662	.114358	.117528	.9024559
2882	"2710"	1999	.3388889	.1330724	.3167573	.9024559
2882	"2710"	2000	.3384058	.1345301	.2005964	.9024559
2882	"2710"	2001	.3384058	.1333308	.2997466	.9024559
2883	"1512"	1998	.2142857	.0923856	-.3669668	
2883	"1512"	1999	.1785714	.0964671	-.4981096	
2883	"1512"	2000	.3071429	.1136061	-.4864071	
2883	"1512"	2001	.3071429	.1248603	-.164403	
2884	"1532"	1989	.9333333	.4423317	-.4060245	0
2884	"1532"	1990	.7791666	.393124	-.4569241	0
2884	"1532"	1991	.7791666	.390414	-.3962027	0
2884	"1532"	1992	.575	.2823507	-.3906224	0
2884	"1532"	1993	.7458333	.3944132	-.4550655	0
2884	"1532"	1994	.4583333	.2564199	-.3629797	.2
2884	"1532"	1995	.4666667	.2073428	-.2962068	.4
2884	"1532"	1996	.3833333	.1752646	-.3012357	.6
2884	"1532"	1997	.325	.1533986	-.4869166	.6
2884	"1532"	1998	.325	.1553379	-.3834746	.6
2884	"1532"	1999	.275	.1600338	-.387657	.6
2884	"1532"	2000	.325	.1933249	-.4168843	.6
2884	"1532"	2001	.325	.2158598	-.3137904	.6
2885	"2924"	1992	.4311688	.2299483	-.117755	0
2885	"2924"	1993	.5625	.2934949	-.1370146	1
2885	"2924"	1994	.4045454	.2026051	-.0395498	1
2885	"2924"	1995	.3409091	.1713017	-.0158811	1
2885	"2924"	1996	.3409091	.1370938	.0383019	1
2885	"2924"	1997	.2727273	.1136504	.0345883	1
2885	"2924"	1998	.2727273	.1145968	.0629325	1
2885	"2924"	1999	.3045455	.1305788	.1918392	1
2885	"2924"	2000	.2863636	.1252698	.177371	1
2886	"2411"	1995	.4962121	.200545	.2665206	.9153912
2886	"2411"	1996	.3840768	.165847	.1947455	.9435942
2886	"2411"	1997	.289863	.1287808	.0512609	.9435942
2886	"2411"	1998	.2911526	.1292971	-.2059137	.9435942
2886	"2411"	1999	.3383394	.1308288	-.3558432	.9435942
2886	"2411"	2000	.3389689	.1394944	.3236043	.9435942
2887	"2692"	1995	.4833333	.153521	-.4081568	.4627907
2887	"2692"	1996	.4666667	.1197621	-.3558686	.3918605
2887	"2692"	1997	.3777778	.0918826	-.0462282	.3918605
2887	"2692"	1998	.3666667	.096832	-.1418527	.3918605
2887	"2692"	1999	.3611111	.1037314	.1577491	.3918605
2887	"2692"	2000	.3277778	.1050515	.2642174	.3918605
2887	"2692"	2001	.3277778	.1029997	.1776504	.3918605
2888	"2926"	1989	.5525568	.3725833	-.0011721	0
2888	"2926"	1990	.4661458	.3109223	.082934	0
2888	"2926"	1991	.5300189	.3215765	.1111527	0
2888	"2926"	1992	.4318182	.2345332	.0390404	0
2888	"2926"	1993	.4633523	.2969085	-.0272699	.9585492
2888	"2926"	1994	.2772727	.2027781	-.1607649	.9668394
2888	"2926"	1995	.2556818	.1722477	-.1616256	.9751295
2888	"2926"	1996	.2954545	.1405289	-.0178469	.9834197
2888	"2926"	1997	.2121212	.1156833	-.0994345	.9834197
2888	"2926"	1998	.225	.1170149	.0175154	.9834197
2888	"2926"	1999	.2590909	.1337404	-.0786347	.9834197
2888	"2926"	2000	.2613636	.1296134	.0618023	.9834197
2888	"2926"	2001	.2545455	.1286945	-.0185747	.9834197
2889	"3430"	1989	.945	.3713373	.2995965	0
2889	"3430"	1990	.6653571	.3052318	.3396969	0
2889	"3430"	1992	.6375	.2326791	.3057081	0
2889	"3430"	1993	.845	.2972887	.2945198	.9428571
2889	"3430"	1994	.6	.2065216	.3664846	.8542857
2889	"3430"	1995	.44375	.1725966	.4078059	.7657143
2889	"3430"	1996	.44375	.140289	.4268259	.6771429
2889	"3430"	1997	.355	.1159269	.4878224	.6771429
2889	"3430"	1998	.355	.1167479	.3829283	.6771429
2889	"3430"	1999	.37875	.1324771	.4127478	.6771429
2889	"3430"	2000	.34	.1265243	.4344034	.6771429
2889	"3430"	2001	.3275	.1257805	.3998246	.6771429
2890	"3591"	1989	.9555556	.3854492	-1.03023	0
2890	"3591"	1990	.9222222	.3293348	-1.216912	0
2890	"3591"	1991	.9444444	.3424837	-1.001701	0
2890	"3591"	1992	.6388889	.2429586	-.6333362	0
2890	"3591"	1993	.85	.3120567	-.6580232	.76
2890	"3591"	1994	.4722222	.2180507	-.5980006	.808
2890	"3591"	1995	.3888889	.1796498	-.1489878	.856
2890	"3591"	1996	.3888889	.1507419	.0552022	.904
2890	"3591"	1997	.3111111	.1245089	.246667	.904
2890	"3591"	1998	.3111111	.1254182	.2171497	.904
2890	"3591"	1999	.3777778	.1395009	.1869434	.904
2890	"3591"	2000	.35	.1314465	.2300202	.904
2890	"3591"	2001	.3055556	.1301958	.1360397	.904
2891	"1810"	2000	.35	.1221087	.3498403	
2891	"1810"	2001	.35	.1220941	.454966	
2892	"1549"	1999	.2958333	.0657444	-.3010241	
2892	"1549"	2000	.3517361	.0753271	-.1652705	
2892	"1549"	2001	.436169	.1274908	-.3143625	
2893	"1512"	1997	.2142857	.091434	-1.249005	
2893	"1512"	1998	.2142857	.0923856	-.5389097	
2893	"1512"	1999	.1785714	.0964671	-.8849181	
2893	"1512"	2000	.3071429	.1136061	-.6635805	
2893	"1512"	2001	.3071429	.1248603	-.7842736	
2894	"3312"	1997	.2045455	.1136571	.4206396	
2894	"3312"	1998	.2045455	.114946	.3586778	
2894	"3312"	1999	.2515422	.1306427	.3839476	
2894	"3312"	2001	.2438312	.1277866	.8472715	
2895	"1512"	1995	.3071429	.1247282	-.3884206	.6204082
2895	"1512"	1996	.2714286	.1067485	-.457488	.7469388
2895	"1512"	1997	.2142857	.091434	-.3270934	.7469388
2895	"1512"	1998	.2142857	.0923856	-.287244	.7469388
2895	"1512"	1999	.1785714	.0964671	-.5440627	.7469388
2895	"1512"	2000	.3071429	.1136061	-.7833365	.7469388
2896	"2411"	1995	.4962121	.200545	-.4463082	.9153912
2896	"2411"	1996	.3840768	.165847	-.3138128	.9435942
2896	"2411"	1997	.289863	.1287808	.2375302	.9435942
2896	"2411"	1998	.2911526	.1292971	.158114	.9435942
2896	"2411"	1999	.3383394	.1308288	.1008473	.9435942
2896	"2411"	2000	.3389689	.1394944	.1020642	.9435942
2896	"2411"	2001	.3399159	.1366441	.1401127	.9435942
2897	"1711"	1993	.85	.237793	.1883552	.0256359
2897	"1711"	1994	.6475	.1815188	.087392	.0463976
2897	"1711"	1995	.4965625	.141361	.1061106	.0671593
2897	"1711"	1996	.4896458	.133181	.013244	.087921
2897	"1711"	1997	.3869792	.0912778	.1751873	.087921
2897	"1711"	1998	.3867708	.0917234	.187483	.087921
2897	"1711"	1999	.39	.0991868	.2926075	.087921
2897	"1711"	2000	.3136029	.0910482	.4043043	.087921
2897	"1711"	2001	.3117747	.091002	.3104417	.087921
2898	"3312"	1999	.2515422	.1306427	.5053338	
2898	"3312"	2000	.2445414	.1279683	.5189835	
2898	"3312"	2001	.2438312	.1277866	.4669261	
2899	"2893"	1996	.33125	.13208	-.0792274	.1250379
2899	"2893"	1997	.2927083	.1143067	.417219	.1250379
2899	"2893"	1998	.3020833	.1160311	.5985199	.1250379
2899	"2893"	1999	.3197917	.1319536	-.6110409	.1250379
2899	"2893"	2000	.33125	.1288012	-.4718574	.1250379
2900	"3210"	1989	1	.4306053	-.9751273	0
2900	"3210"	1990	.95	.361593	-.7730317	0
2900	"3210"	1991	1	.3793489	-.6747527	0
2900	"3210"	1992	.6384615	.2609148	-.6095331	0
2900	"3210"	1993	.85	.3506754	-.4625696	1
2900	"3210"	1994	.65	.2500046	-1.00439	1
2900	"3210"	1995	.5	.1959593	-1.018953	1
2900	"3210"	1996	.3783217	.1641322	-1.175869	1
2900	"3210"	1997	.3088578	.1337184	-1.05076	1
2900	"3210"	1998	.3060981	.1342182	-.957936	1
2900	"3210"	1999	.2037483	.1484053	-.7751567	1
2900	"3210"	2000	.1554175	.1411135	-.5186689	1
2901	"2423"	1998	.2978261	.1072172	.2382527	
2901	"2423"	1999	.3474638	.1223409	.1762334	
2901	"2423"	2000	.3474638	.1221802	.3807837	
2901	"2423"	2001	.3474638	.1220277	.1501111	
2902	"2411"	1989	.9903635	.3844801	.1615634	0
2902	"2411"	1990	.7744901	.3188152	.0759759	0
2902	"2411"	1991	.7477491	.3139919	.1028043	0
2902	"2411"	1992	.6439593	.2501145	.1896585	0
2902	"2411"	1993	.8395789	.3508435	.0829979	.8589854
2902	"2411"	1994	.6420454	.2588655	.0997254	.8871883
2902	"2411"	1995	.4962121	.200545	.1176059	.9153912
2902	"2411"	1996	.3840768	.165847	.1084369	.9435942
2902	"2411"	1997	.289863	.1287808	-.3470145	.9435942
2903	"2710"	1995	.4814009	.1978073	.1266637	.9092393
2903	"2710"	1996	.2941063	.1310722	.0509647	.9024559
2903	"2710"	1997	.2879227	.1115952	.0938904	.9024559
2903	"2710"	1998	.2909662	.114358	.121648	.9024559
2903	"2710"	1999	.3388889	.1330724	.077191	.9024559
2903	"2710"	2000	.3384058	.1345301	.0786232	.9024559
2903	"2710"	2001	.3384058	.1333308	.1908595	.9024559
2904	"2101"	1989	.676923	.3996294	-.0117567	0
2904	"2101"	1990	.7	.3368725	-.0158403	0
2904	"2101"	1991	.6923077	.3311811	.1292871	0
2904	"2101"	1992	.3961538	.2488004	.1281132	0
2904	"2101"	1993	.85	.3751743	.0905938	1
2904	"2101"	1994	.6	.2675596	.0938468	1
2904	"2101"	1995	.4538462	.2109332	.1719624	1
2904	"2101"	1996	.1307692	.1572981	.1523192	1
2904	"2101"	1997	.1048077	.1198077	.1739395	1
2904	"2101"	1998	.1769231	.1231583	.1364917	1
2904	"2101"	1999	.1961538	.1386497	.1285909	1
2904	"2101"	2000	.1961538	.142518	-.0013952	1
2904	"2101"	2001	.1961538	.1419164	.0472355	1
2905	"1514"	1994	.5923077	.3093226	-.1498571	.0805556
2905	"1514"	1995	.4403846	.2409104	-.153141	.0604167
2905	"1514"	1997	.3019231	.172041	-.2184426	
2905	"1514"	1998	.2903846	.1685166	-.2281625	
2905	"1514"	1999	.2596154	.1577674	-.2067997	
2905	"1514"	2000	.3384615	.1883267	-.4609618	
2905	"1514"	2001	.3076923	.1896266	-.1959258	
2906	"2102"	1993	.85	.3751743	-.2161515	1
2906	"2102"	1994	.65	.2675596	.1390004	.8
2906	"2102"	1995	.5	.2109332	.0777512	.6
2906	"2102"	1996	.5	.1572981	.2642423	.4
2906	"2102"	1997	.4	.1198077	-.1861579	.4
2906	"2102"	1998	.4	.1231583	-.9583588	.4
2907	"2423"	1995	.5	.175625	.1024098	1
2907	"2423"	1996	.3971014	.1379501	-.3622662	1
2907	"2423"	1997	.2978261	.105755	-.6634991	1
2908	"2710"	1994	.4961353	.2106148	.5905172	.9160228
2908	"2710"	1995	.4814009	.1978073	.0231835	.9092393
2908	"2710"	1996	.2941063	.1310722	.0695575	.9024559
2908	"2710"	1997	.2879227	.1115952	.0844972	.9024559
2908	"2710"	1998	.2909662	.114358	.0789351	.9024559
2908	"2710"	1999	.3388889	.1330724	.0714554	.9024559
2908	"2710"	2000	.3384058	.1345301	.0737583	.9024559
2908	"2710"	2001	.3384058	.1333308	.1005361	.9024559
2909	"1541"	1994	.65		-.0509969	0
2909	"1541"	1995	.5		.0092169	0
2909	"1541"	1996	.5		.4671533	0
2909	"1541"	1997	.4		.3792874	0
2909	"1541"	1998	.4		.5156515	0
2909	"1541"	1999	.25		.0008439	0
2909	"1541"	2000	.35		.5898198	0
2909	"1541"	2001	.35		.4109704	0
2910	"2101"	2000	.1961538	.142518	.1341741	
2910	"2101"	2001	.1961538	.1419164	.1941407	
2911	"2520"	1997	.334375	.1236293	.2638556	
2911	"2520"	1998	.334375	.1252032	.3108359	
2911	"2520"	1999	.3671875	.1371433	.1867721	
2911	"2520"	2000	.35	.1335975	.3715305	
2911	"2520"	2001	.35	.1337666	.5306278	
2912	"1531"	2001	.445	.1489014	.5060301	
2913	"3610"	1996	.4878788	.1133137	-.2905334	0
2913	"3610"	1997	.3939394	.0938601	-.1349087	0
2913	"3610"	1998	.3939394	.0938291	.020461	0
2913	"3610"	1999	.3969697	.1024126	.139892	0
2913	"3610"	2000	.35	.1067017	.1367065	0
2913	"3610"	2001	.35	.107269	.2102015	0
2914	"2912"	1996	.2723214	.1281416	.2631216	.6798561
2914	"2912"	1998	.1979592	.1072178	.3356396	.6798561
2914	"2912"	1999	.2470663	.1231473	.5397624	.6798561
2914	"2912"	2000	.269898	.1191695	.4708228	.6798561
2914	"2912"	2001	.2716837	.1188341	.4288709	.6798561
2915	"2720"	1995	.4371835	.1901498	.2712856	.937674
2915	"2720"	1996	.2974051	.1369311	.0771801	.9399308
2915	"2720"	1997	.2860759	.1195282	.1003502	.9399308
2916	"2422"	1989	1.318421	.4952537	.1714439	0
2916	"2422"	1990	1.203158	.4274036	.1238484	0
2916	"2422"	1991	.931579	.4088939	.219468	0
2916	"2422"	1992	.6447369	.3033144	.286432	0
2916	"2422"	1993	.85	.4123434	.2211939	0
2916	"2422"	1994	.65	.3084505	.245125	.2
2916	"2422"	1995	.5	.2391471	.269282	.4
2916	"2422"	1996	.4105263	.2035015	.2214534	.6
2916	"2422"	1997	.3111842	.1606935	.2411799	.6
2916	"2422"	1998	.3111842	.1574857	.2648831	.6
2916	"2422"	1999	.350329	.159373	.2703462	.6
2916	"2422"	2000	.35	.1768963	.2695459	.6
2916	"2422"	2001	.35	.1764598	.262462	.6
2917	"2720"	2001	.331962	.1357694	.1261193	
2918	"3511"	1995	.475	.2047131	.3015637	.4909091
2918	"3511"	1996	.3821429	.1396599	-.2068883	.4939394
2918	"3511"	1997	.1988095	.1201588	-.1957356	.4939394
2918	"3511"	1999	.3535714	.1398462	-.2392537	.4939394
2918	"3511"	2000	.3023809	.1422418	.1499987	.4939394
2919	"1810"	1993	.85	.3175746	-.0180515	0
2919	"1810"	1994	.65	.2378303	.0005723	0
2919	"1810"	1995	.5	.1819078	-.1054397	0
2919	"1810"	1996	.4972222	.166859	-.1272429	0
2919	"1810"	1997	.3972222	.1295447	-.0002606	0
2919	"1810"	1998	.3972222	.1308471	.0627072	0
2919	"1810"	1999	.3986111	.1377383	.1789909	0
2919	"1810"	2000	.35	.1221087	.1718288	0
2919	"1810"	2001	.35	.1220941	.1710848	0
2920	"1711"	1991	1.029729	.2513515	-.1088037	0
2920	"1711"	1992	.633903	.1723241	-.0153179	0
2920	"1711"	1994	.6475	.1815188	.0370422	.0463976
2920	"1711"	1995	.4965625	.141361	.0018546	.0671593
2920	"1711"	1996	.4896458	.133181	-.0000564	.087921
2920	"1711"	1997	.3869792	.0912778	.1799909	.087921
2920	"1711"	1998	.3867708	.0917234	.20938	.087921
2920	"1711"	1999	.39	.0991868	.3272696	.087921
2920	"1711"	2000	.3136029	.0910482	.3556033	.087921
2920	"1711"	2001	.3117747	.091002	.330564	.087921
2921	"1711"	1995	.4965625	.141361	-.1450099	.0671593
2921	"1711"	1996	.4896458	.133181	.0522258	.087921
2921	"1711"	1997	.3869792	.0912778	.1851199	.087921
2921	"1711"	1998	.3867708	.0917234	.2362642	.087921
2921	"1711"	1999	.39	.0991868	.3397605	.087921
2921	"1711"	2000	.3136029	.0910482	.336365	.087921
2921	"1711"	2001	.3117747	.091002	.291596	.087921
2922	"3430"	1989	.945	.3713373	-.1550478	0
2922	"3430"	1990	.6653571	.3052318	-.0950699	0
2922	"3430"	1991	.94125	.3227997	-.0060955	0
2922	"3430"	1992	.6375	.2326791	.0427967	0
2922	"3430"	1993	.845	.2972887	.1047539	.9428571
2922	"3430"	1994	.6	.2065216	.1451781	.8542857
2922	"3430"	1995	.44375	.1725966	.1592279	.7657143
2922	"3430"	1996	.44375	.140289	.1510077	.6771429
2922	"3430"	1997	.355	.1159269	.1477218	.6771429
2922	"3430"	1998	.355	.1167479	.1770617	.6771429
2922	"3430"	1999	.37875	.1324771	.1669922	.6771429
2922	"3430"	2000	.34	.1265243	.1366082	.6771429
2922	"3430"	2001	.3275	.1257805	.1026623	.6771429
2923	"3691"	1997	.3916667	.1033048	-.0032645	
2923	"3691"	1998	.3952381	.1048068	-.0940502	
2923	"3691"	1999	.3976191	.116343	.0709525	
2923	"3691"	2000	.35	.1132826	.0290693	
2923	"3691"	2001	.35	.1129649	.0435422	
2924	"2430"	1993	.85	.3793703	.1309224	1
2924	"2430"	1994	.65	.2685087	.1138888	1
2924	"2430"	1995	.5	.2053844	.0891963	1
2924	"2430"	1996	.3	.1654468	.1259372	1
2924	"2430"	1997	.29375	.1288358	.1409915	1
2924	"2430"	1998	.3	.1302211	.1302521	1
2924	"2430"	1999	.35	.1447995	.1087698	1
2924	"2430"	2000	.2	.1388385	-.1673512	1
2924	"2430"	2001	.2	.1383799	-.1666349	1
2925	"1512"	1993	.4857143	.2325361	-.1468719	.3673469
2925	"1512"	1994	.4063492	.1547858	-.0119634	.4938776
2925	"1512"	1995	.3071429	.1247282	.3732184	.6204082
2925	"1512"	1996	.2714286	.1067485	-.3792483	.7469388
2925	"1512"	1998	.2142857	.0923856	-.9915364	.7469388
2925	"1512"	1999	.1785714	.0964671	-1.148488	.7469388
2925	"1512"	2000	.3071429	.1136061	-1.364902	.7469388
2925	"1512"	2001	.3071429	.1248603	-.5911858	.7469388
2926	"2710"	1989	.984051	.4004333	-.1128613	0
2926	"2710"	1990	.8770462	.3262185	-.203452	0
2926	"2710"	1991	.8769882	.3228926	-.1484093	0
2926	"2710"	1992	.6518231	.246334	-.0601839	0
2926	"2710"	1993	.7935231	.3629093	-.1126297	.9228063
2926	"2710"	1994	.4961353	.2106148	-.1292706	.9160228
2926	"2710"	1995	.4814009	.1978073	-.0469825	.9092393
2926	"2710"	1996	.2941063	.1310722	-.0554961	.9024559
2926	"2710"	1997	.2879227	.1115952	.7075104	.9024559
2926	"2710"	1998	.2909662	.114358	-.1018062	.9024559
2926	"2710"	1999	.3388889	.1330724	-.1131848	.9024559
2926	"2710"	2000	.3384058	.1345301	-.0755717	.9024559
2927	"3430"	2000	.34	.1265243	.3116522	
2927	"3430"	2001	.3275	.1257805	.4008725	
2928	"3430"	1990	.6653571	.3052318	-.2504166	0
2928	"3430"	1991	.94125	.3227997	-.2008147	0
2928	"3430"	1992	.6375	.2326791	-.0733918	0
2928	"3430"	1993	.845	.2972887	-.0216229	.9428571
2928	"3430"	1994	.6	.2065216	-.0035562	.8542857
2928	"3430"	1995	.44375	.1725966	-.0090029	.7657143
2928	"3430"	1996	.44375	.140289	.0158281	.6771429
2928	"3430"	1997	.355	.1159269	.00608	.6771429
2928	"3430"	1998	.355	.1167479	.0248053	.6771429
2928	"3430"	1999	.37875	.1324771	-.0222753	.6771429
2928	"3430"	2000	.34	.1265243	.0196728	.6771429
2928	"3430"	2001	.3275	.1257805	-.0278701	.6771429
2929	"2520"	1989	1.265625	.4127244	-.1032242	0
2929	"2520"	1990	.8570312	.3504389	-.045232	0
2929	"2520"	1991	.8382813	.3462137	.1014016	0
2929	"2520"	1992	.6484375	.2453397	.2465532	0
2929	"2520"	1993	.85	.3304291	.2460815	.3546512
2929	"2520"	1994	.6453125	.2443269	.3456473	.4837209
2929	"2520"	1995	.4953125	.1866716	.3265472	.6127907
2929	"2520"	1996	.428125	.1546578	.2505257	.7418604
2929	"2520"	1997	.334375	.1236293	.3257931	.7418604
2929	"2520"	1998	.334375	.1252032	.3405954	.7418604
2929	"2520"	1999	.3671875	.1371433	.4674696	.7418604
2929	"2520"	2000	.35	.1335975	.5161684	.7418604
2930	"2423"	1993	.85	.3168643	.0031493	1
2930	"2423"	1994	.65	.2320013	.00775	1
2930	"2423"	1995	.5	.175625	.0010558	1
2930	"2423"	1996	.3971014	.1379501	-.0540406	1
2930	"2423"	1997	.2978261	.105755	.0501772	1
2930	"2423"	1998	.2978261	.1072172	.0019637	1
2930	"2423"	1999	.3474638	.1223409	.1126919	1
2930	"2423"	2000	.3474638	.1221802	.1574863	1
2930	"2423"	2001	.3474638	.1220277	.1034448	1
2931	"2430"	2000	.2	.1388385	-.2608369	
2932	"1553"	1989	1	.268477	.4921965	0
2932	"1553"	1990	.775	.2320662	.4435883	0
2932	"1553"	1991	1	.2305236	.3659429	0
2932	"1553"	1992	.65	.1632113	.4019836	0
2932	"1553"	1993	.875	.2291364	.4046705	0
2932	"1553"	1994	.775	.1687064	.5971816	0
