year	iso	hs2	description	xusa	dtariff_zaf
2023	"AND"	57	"Carpets and other textile floor coverings"	0	.238394
2023	"AND"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	0	.2593389
2023	"AND"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	0	.2905252
2023	"AND"	61	"Apparel and clothing accessories; knitted or crocheted"	0	.2028747
2023	"AND"	62	"Apparel and clothing accessories; not knitted or crocheted"	262.785	.2670021
2023	"AND"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	0	.1989086
2023	"AND"	64	"Footwear; gaiters and the like; parts of such articles"	1108.142	.0004978
2023	"AND"	65	"Headgear and parts thereof"	0	.2247009
2023	"AND"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	0	.3240977
2023	"AND"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	0	.287054
2023	"AND"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	0	.1879873
2023	"AND"	69	"Ceramic products"	0	.2053897
2023	"AND"	70	"Glass and glassware"	0	-.0078086
2023	"AND"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	0	.0000545
2023	"AND"	72	"Iron and steel"	0	-.0085765
2023	"AND"	73	"Iron or steel articles"	0	.3128074
2023	"AND"	74	"Copper and articles thereof"	0	-.0005598
2023	"AND"	75	"Nickel and articles thereof"	0	0
2023	"AND"	76	"Aluminium and articles thereof"	0	.3316131
2023	"AND"	81	"Metals; n.e.c., cermets and articles thereof"	0	-.0359292
2023	"AND"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	0	.2275527
2023	"AND"	83	"Metal; miscellaneous products of base metal"	0	.196492
2023	"AND"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	0	.2623709
2023	"AND"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	0	.1946234
2023	"AND"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	0	.4039189
2023	"AND"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	0	.051481
2023	"AND"	88	"Aircraft, spacecraft and parts thereof"	0	.2847588
2023	"AND"	89	"Ships, boats and floating structures"	0	-.0000545
2023	"AND"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	0	.2389151
2023	"AND"	91	"Clocks and watches and parts thereof"	0	-.066625
2023	"AND"	92	"Musical instruments; parts and accessories of such articles"	0	.3183485
2023	"AND"	93	"Arms and ammunition; parts and accessories thereof"	0	.286335
2023	"AND"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	0	.2306681
2023	"AND"	95	"Toys, games and sports requisites; parts and accessories thereof"	0	.1546664
2023	"AND"	96	"Miscellaneous manufactured articles"	0	.2930574
2023	"AND"	97	"Works of art; collectors' pieces and antiques"	0	.0266496
2023	"ARE"	1	"Animals; live"	3049664.8	.2998794
2023	"ARE"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	1036861.4	.2695801
2023	"ARE"	5	"Animal originated products; not elsewhere specified or included"	1585.405	.211838
2023	"ARE"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	5582.587	.0463006
2023	"ARE"	7	"Vegetables and certain roots and tubers; edible"	784031.85	.3815568
2023	"ARE"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	35532172	.008914
2023	"ARE"	9	"Coffee, tea, mate and spices"	28138064	.1295705
2023	"ARE"	10	"Cereals"	12151519	.148613
2023	"ARE"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	22925659	.2906313
2023	"ARE"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	676929.95	.1585621
2023	"ARE"	13	"Lac; gums, resins and other vegetable saps and extracts"	14080648	-.003356
2023	"ARE"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	19527900	.2665942
2023	"ARE"	17	"Sugars and sugar confectionery"	4844330.5	.1052064
2023	"ARE"	18	"Cocoa and cocoa preparations"	4133572	.1285696
2023	"ARE"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	12369678	.1462482
2023	"ARE"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	16468180	.031764
2023	"ARE"	21	"Miscellaneous edible preparations"	9097527.2	.0135984
2023	"ARE"	22	"Beverages, spirits and vinegar"	6164535.9	.0710093
2023	"ARE"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	239215.29	.2773979
2023	"ARE"	24	"Tobacco and manufactured tobacco substitutes"	57357458	.3328495
2023	"ARE"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	43912149	.0193265
2023	"ARE"	26	"Ores, slag and ash"	3509.489	.0024819
2023	"ARE"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	22301930	.0105379
2023	"ARE"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	650951.08	.0151988
2023	"ARE"	29	"Organic chemicals"	38248460	.0660566
2023	"ARE"	30	"Pharmaceutical products"	4346572.7	.1072435
2023	"ARE"	31	"Fertilizers"	3467.417	.0853198
2023	"ARE"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	5308824.3	.0814083
2023	"ARE"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	5.766e+08	.1874122
2023	"ARE"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	25672777	.2777111
2023	"ARE"	35	"Albuminoidal substances; modified starches; glues; enzymes"	708299.27	.2923339
2023	"ARE"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	94703.458	.1898864
2023	"ARE"	38	"Chemical products n.e.c."	36310958	.0995381
2023	"ARE"	39	"Plastics and articles thereof"	77771556	.0919287
2023	"ARE"	40	"Rubber and articles thereof"	23317110	.0523088
2023	"ARE"	41	"Raw hides and skins (other than furskins) and leather"	337088.23	.0238002
2023	"ARE"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	9219428.7	.0501756
2023	"ARE"	43	"Furskins and artificial fur; manufactures thereof"	337686.77	.1911124
2023	"ARE"	44	"Wood and articles of wood; wood charcoal"	1500108.1	.0198267
2023	"ARE"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	138894.27	.1695981
2023	"ARE"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	57227380	.1752228
2023	"ARE"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	2.337e+09	.120267
2023	"ARE"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	531169.06	.2776226
2023	"ARE"	52	"Cotton"	44530.251	.111696
2023	"ARE"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	2186.772	.2944262
2023	"ARE"	54	"Man-made filaments"	4361114.4	.2960315
2023	"ARE"	55	"Man-made staple fibres"	2247009.6	.1434913
2023	"ARE"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	6593955.9	.2516485
2023	"ARE"	57	"Carpets and other textile floor coverings"	17815266	.238394
2023	"ARE"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	201669.99	.2593389
2023	"ARE"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	495780.23	.2905252
2023	"ARE"	61	"Apparel and clothing accessories; knitted or crocheted"	13251386	.2028747
2023	"ARE"	62	"Apparel and clothing accessories; not knitted or crocheted"	17407103	.2670021
2023	"ARE"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	12100166	.1989086
2023	"ARE"	64	"Footwear; gaiters and the like; parts of such articles"	83460240	.0004978
2023	"ARE"	65	"Headgear and parts thereof"	3559521.6	.2247009
2023	"ARE"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	3215.142	.3240977
2023	"ARE"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	436427.4	.287054
2023	"ARE"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	59271617	.1879873
2023	"ARE"	69	"Ceramic products"	9071090.3	.2053897
2023	"ARE"	70	"Glass and glassware"	24874093	-.0078086
2023	"ARE"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	3.043e+09	.0000545
2023	"ARE"	72	"Iron and steel"	1.524e+08	-.0085765
2023	"ARE"	73	"Iron or steel articles"	4.553e+08	.3128074
2023	"ARE"	74	"Copper and articles thereof"	1.942e+08	-.0005598
2023	"ARE"	75	"Nickel and articles thereof"	15230723	0
2023	"ARE"	76	"Aluminium and articles thereof"	1.785e+09	.3316131
2023	"ARE"	81	"Metals; n.e.c., cermets and articles thereof"	817146.49	-.0359292
2023	"ARE"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	12980828	.2275527
2023	"ARE"	83	"Metal; miscellaneous products of base metal"	21013855	.196492
2023	"ARE"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	8.980e+08	.2623709
2023	"ARE"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	1.437e+09	.1946234
2023	"ARE"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	3419633.9	.4039189
2023	"ARE"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	2.526e+08	.051481
2023	"ARE"	88	"Aircraft, spacecraft and parts thereof"	1.141e+09	.2847588
2023	"ARE"	89	"Ships, boats and floating structures"	24195776	-.0000545
2023	"ARE"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	1.351e+08	.2389151
2023	"ARE"	91	"Clocks and watches and parts thereof"	1.072e+08	-.066625
2023	"ARE"	92	"Musical instruments; parts and accessories of such articles"	135552.07	.3183485
2023	"ARE"	93	"Arms and ammunition; parts and accessories thereof"	729292.68	.286335
2023	"ARE"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	21606262	.2306681
2023	"ARE"	95	"Toys, games and sports requisites; parts and accessories thereof"	19590801	.1546664
2023	"ARE"	96	"Miscellaneous manufactured articles"	11183528	.2930574
2023	"ARE"	97	"Works of art; collectors' pieces and antiques"	24402931	.0266496
2023	"ARG"	1	"Animals; live"	5551236	.2998794
2023	"ARG"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	1.866e+08	.2695801
2023	"ARG"	5	"Animal originated products; not elsewhere specified or included"	261353.83	.211838
2023	"ARG"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	0	.0463006
2023	"ARG"	7	"Vegetables and certain roots and tubers; edible"	21685582	.3815568
2023	"ARG"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	1.275e+08	.008914
2023	"ARG"	9	"Coffee, tea, mate and spices"	55991606	.1295705
2023	"ARG"	10	"Cereals"	58262991	.148613
2023	"ARG"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	2107358.9	.2906313
2023	"ARG"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	1.167e+08	.1585621
2023	"ARG"	13	"Lac; gums, resins and other vegetable saps and extracts"	288193.19	-.003356
2023	"ARG"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	2.117e+08	.2665942
2023	"ARG"	17	"Sugars and sugar confectionery"	41927299	.1052064
2023	"ARG"	18	"Cocoa and cocoa preparations"	805680.95	.1285696
2023	"ARG"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	9188231.7	.1462482
2023	"ARG"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	1.463e+08	.031764
2023	"ARG"	21	"Miscellaneous edible preparations"	3986318.7	.0135984
2023	"ARG"	22	"Beverages, spirits and vinegar"	1.825e+08	.0710093
2023	"ARG"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	32524762	.2773979
2023	"ARG"	24	"Tobacco and manufactured tobacco substitutes"	11763632	.3328495
2023	"ARG"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	3048791.6	.0193265
2023	"ARG"	26	"Ores, slag and ash"	0	.0024819
2023	"ARG"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	1.897e+09	.0105379
2023	"ARG"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	1.000e+08	.0151988
2023	"ARG"	29	"Organic chemicals"	34481447	.0660566
2023	"ARG"	30	"Pharmaceutical products"	39039995	.1072435
2023	"ARG"	31	"Fertilizers"	0	.0853198
2023	"ARG"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	5447342.6	.0814083
2023	"ARG"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	68834142	.1874122
2023	"ARG"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	1446395.2	.2777111
2023	"ARG"	35	"Albuminoidal substances; modified starches; glues; enzymes"	30840894	.2923339
2023	"ARG"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	0	.1898864
2023	"ARG"	38	"Chemical products n.e.c."	6105989.1	.0995381
2023	"ARG"	39	"Plastics and articles thereof"	18855388	.0919287
